OFFICE / BALLOT ISSUE,PARTY,COUNTY,CANDIDATE / BALLOT ISSUE TITLE,YES VOTES,YES PERCENT,NO VOTES,NO PERCENT
Court of Appeals,,ELBERT,David Furman,7836,0.37%,4871,0.23%
Court of Appeals,,EL PASO,David Furman,180289,8.59%,69335,3.31%
Court of Appeals,,FREMONT,David Furman,11068,0.53%,6762,0.32%
Court of Appeals,,GARFIELD,David Furman,14158,0.67%,5725,0.27%
Court of Appeals,,GILPIN,David Furman,1714,0.08%,1079,0.05%
Court of Appeals,,GRAND,David Furman,4190,0.20%,1809,0.09%
Court of Appeals,,GUNNISON,David Furman,4626,0.22%,1943,0.09%
Court of Appeals,,HINSDALE,David Furman,243,0.01%,112,0.01%
Court of Appeals,,HUERFANO,David Furman,1957,0.09%,981,0.05%
Court of Appeals,,JACKSON,David Furman,357,0.02%,207,0.01%
Court of Appeals,,JEFFERSON,David Furman,178590,8.51%,79544,3.79%
Court of Appeals,,KIOWA,David Furman,339,0.02%,294,0.01%
Court of Appeals,,KIT CARSON,David Furman,1602,0.08%,1169,0.06%
Court of Appeals,,LAKE,David Furman,1579,0.08%,759,0.04%
Court of Appeals,,LA PLATA,David Furman,15265,0.73%,5619,0.27%
Court of Appeals,,LARIMER,David Furman,104319,4.97%,39475,1.88%
Court of Appeals,,LAS ANIMAS,David Furman,3681,0.18%,1836,0.09%
Court of Appeals,,LINCOLN,David Furman,1128,0.05%,753,0.04%
Court of Appeals,,LOGAN,David Furman,4980,0.24%,2873,0.14%
Court of Appeals,,MESA,David Furman,42825,2.04%,18900,0.90%
Court of Appeals,,MINERAL,David Furman,321,0.02%,154,0.01%
Court of Appeals,,MOFFAT,David Furman,3143,0.15%,2009,0.10%
Court of Appeals,,MONTEZUMA,David Furman,6332,0.30%,3604,0.17%
Court of Appeals,,MONTROSE,David Furman,10366,0.49%,5769,0.28%
Court of Appeals,,MORGAN,David Furman,6404,0.31%,3494,0.17%
Court of Appeals,,OTERO,David Furman,5052,0.24%,2293,0.11%
Court of Appeals,,OURAY,David Furman,1766,0.08%,655,0.03%
Court of Appeals,,PARK,David Furman,5195,0.25%,3000,0.14%
Court of Appeals,,PHILLIPS,David Furman,1160,0.06%,523,0.02%
Court of Appeals,,PITKIN,David Furman,5477,0.26%,1473,0.07%
Court of Appeals,,PROWERS,David Furman,2478,0.12%,1445,0.07%
Court of Appeals,,PUEBLO,David Furman,45315,2.16%,21389,1.02%
Court of Appeals,,RIO BLANCO,David Furman,1477,0.07%,950,0.05%
Court of Appeals,,RIO GRANDE,David Furman,3067,0.15%,1453,0.07%
Court of Appeals,,ROUTT,David Furman,7023,0.33%,2223,0.11%
Court of Appeals,,SAGUACHE,David Furman,1363,0.06%,749,0.04%
Court of Appeals,,SAN JUAN,David Furman,204,0.01%,104,0.00%
Court of Appeals,,SAN MIGUEL,David Furman,2031,0.10%,716,0.03%
Court of Appeals,,SEDGWICK,David Furman,704,0.03%,344,0.02%
Court of Appeals,,SUMMIT,David Furman,8299,0.40%,2703,0.13%
Court of Appeals,,TELLER,David Furman,7294,0.35%,3600,0.17%
Court of Appeals,,WASHINGTON,David Furman,1302,0.06%,799,0.04%
Court of Appeals,,WELD,David Furman,71179,3.39%,36288,1.73%
Court of Appeals,,YUMA,David Furman,2468,0.12%,1356,0.06%
Court of Appeals,,,David Furman TOTAL,1477774,70.45%,619845,29.55%
Court of Appeals,,ADAMS,Robert D. Hawthorne,99419,4.75%,52722,2.52%
Court of Appeals,,ALAMOSA,Robert D. Hawthorne,3892,0.19%,1669,0.08%
Court of Appeals,,ARAPAHOE,Robert D. Hawthorne,163597,7.82%,66686,3.19%
Court of Appeals,,ARCHULETA,Robert D. Hawthorne,3202,0.15%,1570,0.08%
Court of Appeals,,BACA,Robert D. Hawthorne,951,0.05%,733,0.04%
Court of Appeals,,BENT,Robert D. Hawthorne,1067,0.05%,540,0.03%
Court of Appeals,,BOULDER,Robert D. Hawthorne,100806,4.82%,28796,1.38%
Court of Appeals,,BROOMFIELD,Robert D. Hawthorne,21322,1.02%,7796,0.37%
Court of Appeals,,CHAFFEE,Robert D. Hawthorne,5616,0.27%,2466,0.12%
Court of Appeals,,CHEYENNE,Robert D. Hawthorne,434,0.02%,406,0.02%
Court of Appeals,,CLEAR CREEK,Robert D. Hawthorne,3031,0.14%,1457,0.07%
Court of Appeals,,CONEJOS,Robert D. Hawthorne,2190,0.10%,1172,0.06%
Court of Appeals,,COSTILLA,Robert D. Hawthorne,890,0.04%,451,0.02%
Court of Appeals,,CROWLEY,Robert D. Hawthorne,806,0.04%,468,0.02%
Court of Appeals,,CUSTER,Robert D. Hawthorne,1459,0.07%,812,0.04%
Court of Appeals,,DELTA,Robert D. Hawthorne,8408,0.40%,5068,0.24%
Court of Appeals,,DENVER,Robert D. Hawthorne,168140,8.04%,58925,2.82%
Court of Appeals,,DOLORES,Robert D. Hawthorne,492,0.02%,344,0.02%
Court of Appeals,,DOUGLAS,Robert D. Hawthorne,100961,4.82%,37572,1.80%
Court of Appeals,,EAGLE,Robert D. Hawthorne,12855,0.61%,4286,0.20%
Court of Appeals,,ELBERT,Robert D. Hawthorne,7968,0.38%,4743,0.23%
Court of Appeals,,EL PASO,Robert D. Hawthorne,175530,8.39%,73778,3.53%
Court of Appeals,,FREMONT,Robert D. Hawthorne,11210,0.54%,6600,0.32%
Court of Appeals,,GARFIELD,Robert D. Hawthorne,14318,0.68%,5545,0.26%
Court of Appeals,,GILPIN,Robert D. Hawthorne,1713,0.08%,1072,0.05%
Court of Appeals,,GRAND,Robert D. Hawthorne,4225,0.20%,1785,0.09%
Court of Appeals,,GUNNISON,Robert D. Hawthorne,4670,0.22%,1909,0.09%
Court of Appeals,,HINSDALE,Robert D. Hawthorne,246,0.01%,113,0.01%
Court of Appeals,,HUERFANO,Robert D. Hawthorne,1949,0.09%,1012,0.05%
Court of Appeals,,JACKSON,Robert D. Hawthorne,372,0.02%,196,0.01%
Court of Appeals,,JEFFERSON,Robert D. Hawthorne,178598,8.53%,78422,3.75%
Court of Appeals,,KIOWA,Robert D. Hawthorne,344,0.02%,291,0.01%
Court of Appeals,,KIT CARSON,Robert D. Hawthorne,1640,0.08%,1147,0.05%
Court of Appeals,,LAKE,Robert D. Hawthorne,1586,0.08%,740,0.04%
Court of Appeals,,LA PLATA,Robert D. Hawthorne,15421,0.74%,5401,0.26%
Court of Appeals,,LARIMER,Robert D. Hawthorne,104424,4.99%,39123,1.87%
Court of Appeals,,LAS ANIMAS,Robert D. Hawthorne,3728,0.18%,1772,0.08%
Court of Appeals,,LINCOLN,Robert D. Hawthorne,1328,0.06%,683,0.03%
Court of Appeals,,LOGAN,Robert D. Hawthorne,4996,0.24%,2830,0.14%
Court of Appeals,,MESA,Robert D. Hawthorne,43185,2.06%,18455,0.88%
Court of Appeals,,MINERAL,Robert D. Hawthorne,325,0.02%,148,0.01%
Court of Appeals,,MOFFAT,Robert D. Hawthorne,3215,0.15%,1936,0.09%
Court of Appeals,,MONTEZUMA,Robert D. Hawthorne,6501,0.31%,3416,0.16%
Court of Appeals,,MONTROSE,Robert D. Hawthorne,10458,0.50%,5643,0.27%
Court of Appeals,,MORGAN,Robert D. Hawthorne,6508,0.31%,3381,0.16%
Court of Appeals,,OTERO,Robert D. Hawthorne,5166,0.25%,2205,0.11%
Court of Appeals,,OURAY,Robert D. Hawthorne,1780,0.09%,648,0.03%
Court of Appeals,,PARK,Robert D. Hawthorne,5238,0.25%,2948,0.14%
Court of Appeals,,PHILLIPS,Robert D. Hawthorne,1165,0.06%,516,0.02%
Court of Appeals,,PITKIN,Robert D. Hawthorne,5465,0.26%,1451,0.07%
Court of Appeals,,PROWERS,Robert D. Hawthorne,2579,0.12%,1372,0.07%
Court of Appeals,,PUEBLO,Robert D. Hawthorne,45563,2.18%,21063,1.01%
Court of Appeals,,RIO BLANCO,Robert D. Hawthorne,1476,0.07%,942,0.05%
Court of Appeals,,RIO GRANDE,Robert D. Hawthorne,3122,0.15%,1397,0.07%
Court of Appeals,,ROUTT,Robert D. Hawthorne,7060,0.34%,2165,0.10%
Court of Appeals,,SAGUACHE,Robert D. Hawthorne,1365,0.07%,740,0.04%
Court of Appeals,,SAN JUAN,Robert D. Hawthorne,210,0.01%,100,0.00%
Court of Appeals,,SAN MIGUEL,Robert D. Hawthorne,2059,0.10%,680,0.03%
Court of Appeals,,SEDGWICK,Robert D. Hawthorne,696,0.03%,353,0.02%
Court of Appeals,,SUMMIT,Robert D. Hawthorne,8323,0.40%,2643,0.13%
Court of Appeals,,TELLER,Robert D. Hawthorne,7257,0.35%,3619,0.17%
Court of Appeals,,WASHINGTON,Robert D. Hawthorne,1313,0.06%,782,0.04%
Court of Appeals,,WELD,Robert D. Hawthorne,71667,3.42%,35548,1.70%
Court of Appeals,,YUMA,Robert D. Hawthorne,2456,0.12%,1362,0.07%
Court of Appeals,,,Robert D. Hawthorne TOTAL,1477956,70.63%,614614,29.37%
Court of Appeals,,ADAMS,Jerry N. Jones,88401,4.23%,63546,3.04%
Court of Appeals,,ALAMOSA,Jerry N. Jones,3556,0.17%,2006,0.10%
Court of Appeals,,ARAPAHOE,Jerry N. Jones,141432,6.76%,88615,4.24%
Court of Appeals,,ARCHULETA,Jerry N. Jones,2453,0.12%,2224,0.11%
Court of Appeals,,BACA,Jerry N. Jones,878,0.04%,805,0.04%
Court of Appeals,,BENT,Jerry N. Jones,966,0.05%,642,0.03%
Court of Appeals,,BOULDER,Jerry N. Jones,85386,4.08%,44188,2.11%
Court of Appeals,,BROOMFIELD,Jerry N. Jones,18498,0.88%,10618,0.51%
Court of Appeals,,CHAFFEE,Jerry N. Jones,4839,0.23%,3266,0.16%
Court of Appeals,,CHEYENNE,Jerry N. Jones,406,0.02%,422,0.02%
Court of Appeals,,CLEAR CREEK,Jerry N. Jones,2584,0.12%,1900,0.09%
Court of Appeals,,CONEJOS,Jerry N. Jones,2073,0.10%,1272,0.06%
Court of Appeals,,COSTILLA,Jerry N. Jones,847,0.04%,493,0.02%
Court of Appeals,,CROWLEY,Jerry N. Jones,731,0.03%,546,0.03%
Court of Appeals,,CUSTER,Jerry N. Jones,1233,0.06%,1039,0.05%
Court of Appeals,,DELTA,Jerry N. Jones,7134,0.34%,6353,0.30%
Court of Appeals,,DENVER,Jerry N. Jones,146119,6.99%,81134,3.88%
Court of Appeals,,DOLORES,Jerry N. Jones,409,0.02%,423,0.02%
Court of Appeals,,DOUGLAS,Jerry N. Jones,84204,4.03%,54336,2.60%
Court of Appeals,,EAGLE,Jerry N. Jones,11599,0.55%,5545,0.27%
Court of Appeals,,ELBERT,Jerry N. Jones,6673,0.32%,5991,0.29%
Court of Appeals,,EL PASO,Jerry N. Jones,146910,7.02%,102290,4.89%
Court of Appeals,,FREMONT,Jerry N. Jones,9767,0.47%,8006,0.38%
Court of Appeals,,GARFIELD,Jerry N. Jones,12506,0.60%,7308,0.35%
Court of Appeals,,GILPIN,Jerry N. Jones,1407,0.07%,1379,0.07%
Court of Appeals,,GRAND,Jerry N. Jones,3677,0.18%,2317,0.11%
Court of Appeals,,GUNNISON,Jerry N. Jones,4014,0.19%,2531,0.12%
Court of Appeals,,HINSDALE,Jerry N. Jones,210,0.01%,149,0.01%
Court of Appeals,,HUERFANO,Jerry N. Jones,1737,0.08%,1195,0.06%
Court of Appeals,,JACKSON,Jerry N. Jones,333,0.02%,230,0.01%
Court of Appeals,,JEFFERSON,Jerry N. Jones,150604,7.20%,106503,5.09%
Court of Appeals,,KIOWA,Jerry N. Jones,321,0.02%,315,0.02%
Court of Appeals,,KIT CARSON,Jerry N. Jones,1448,0.07%,1326,0.06%
Court of Appeals,,LAKE,Jerry N. Jones,1405,0.07%,914,0.04%
Court of Appeals,,LA PLATA,Jerry N. Jones,13526,0.65%,7248,0.35%
Court of Appeals,,LARIMER,Jerry N. Jones,88408,4.23%,54981,2.63%
Court of Appeals,,LAS ANIMAS,Jerry N. Jones,3425,0.16%,2087,0.10%
Court of Appeals,,LINCOLN,Jerry N. Jones,1036,0.05%,846,0.04%
Court of Appeals,,LOGAN,Jerry N. Jones,4613,0.22%,3208,0.15%
Court of Appeals,,MESA,Jerry N. Jones,38289,1.83%,23294,1.11%
Court of Appeals,,MINERAL,Jerry N. Jones,288,0.01%,182,0.01%
Court of Appeals,,MOFFAT,Jerry N. Jones,2830,0.14%,2290,0.11%
Court of Appeals,,MONTEZUMA,Jerry N. Jones,5707,0.27%,4224,0.20%
Court of Appeals,,MONTROSE,Jerry N. Jones,9017,0.43%,7127,0.34%
Court of Appeals,,MORGAN,Jerry N. Jones,5984,0.29%,3875,0.19%
Court of Appeals,,OTERO,Jerry N. Jones,4703,0.22%,2668,0.13%
Court of Appeals,,OURAY,Jerry N. Jones,1435,0.07%,986,0.05%
Court of Appeals,,PARK,Jerry N. Jones,4454,0.21%,3723,0.18%
Court of Appeals,,PHILLIPS,Jerry N. Jones,1049,0.05%,622,0.03%
Court of Appeals,,PITKIN,Jerry N. Jones,4922,0.24%,1992,0.10%
Court of Appeals,,PROWERS,Jerry N. Jones,2329,0.11%,1607,0.08%
Court of Appeals,,PUEBLO,Jerry N. Jones,42253,2.02%,24346,1.16%
Court of Appeals,,RIO BLANCO,Jerry N. Jones,1317,0.06%,1085,0.05%
Court of Appeals,,RIO GRANDE,Jerry N. Jones,2827,0.14%,1673,0.08%
Court of Appeals,,ROUTT,Jerry N. Jones,6146,0.29%,3074,0.15%
Court of Appeals,,SAGUACHE,Jerry N. Jones,1194,0.06%,905,0.04%
Court of Appeals,,SAN JUAN,Jerry N. Jones,195,0.01%,115,0.01%
Court of Appeals,,SAN MIGUEL,Jerry N. Jones,1798,0.09%,934,0.04%
Court of Appeals,,SEDGWICK,Jerry N. Jones,647,0.03%,394,0.02%
Court of Appeals,,SUMMIT,Jerry N. Jones,7240,0.35%,3693,0.18%
Court of Appeals,,TELLER,Jerry N. Jones,5984,0.29%,4823,0.23%
Court of Appeals,,WASHINGTON,Jerry N. Jones,1184,0.06%,914,0.04%
Court of Appeals,,WELD,Jerry N. Jones,63160,3.02%,44107,2.11%
Court of Appeals,,YUMA,Jerry N. Jones,2285,0.11%,1535,0.07%
Court of Appeals,,,Jerry N. Jones TOTAL,1273005,60.87%,818385,39.13%
Court of Appeals,,ADAMS,Anthony J. Navarro,95536,4.56%,56925,2.71%
Court of Appeals,,ALAMOSA,Anthony J. Navarro,3860,0.18%,1745,0.08%
Court of Appeals,,ARAPAHOE,Anthony J. Navarro,153139,7.30%,77504,3.70%
Court of Appeals,,ARCHULETA,Anthony J. Navarro,3197,0.15%,2082,0.10%
Court of Appeals,,BACA,Anthony J. Navarro,867,0.04%,817,0.04%
Court of Appeals,,BENT,Anthony J. Navarro,1005,0.05%,619,0.03%
Court of Appeals,,BOULDER,Anthony J. Navarro,96234,4.59%,33546,1.60%
Court of Appeals,,BROOMFIELD,Anthony J. Navarro,19832,0.95%,9331,0.44%
Court of Appeals,,CHAFFEE,Anthony J. Navarro,5192,0.25%,2930,0.14%
Court of Appeals,,CHEYENNE,Anthony J. Navarro,402,0.02%,436,0.02%
Court of Appeals,,CLEAR CREEK,Anthony J. Navarro,2751,0.13%,1710,0.08%
Court of Appeals,,CONEJOS,Anthony J. Navarro,2251,0.11%,1146,0.05%
Court of Appeals,,COSTILLA,Anthony J. Navarro,935,0.04%,433,0.02%
Court of Appeals,,CROWLEY,Anthony J. Navarro,759,0.04%,524,0.02%
Court of Appeals,,CUSTER,Anthony J. Navarro,1269,0.06%,1006,0.05%
Court of Appeals,,DELTA,Anthony J. Navarro,7433,0.35%,6030,0.29%
Court of Appeals,,DENVER,Anthony J. Navarro,168002,8.01%,60734,2.90%
Court of Appeals,,DOLORES,Anthony J. Navarro,421,0.02%,420,0.02%
Court of Appeals,,DOUGLAS,Anthony J. Navarro,86696,4.13%,51907,2.47%
Court of Appeals,,EAGLE,Anthony J. Navarro,12434,0.59%,4731,0.23%
Court of Appeals,,ELBERT,Anthony J. Navarro,6653,0.32%,6054,0.29%
Court of Appeals,,EL PASO,Anthony J. Navarro,157593,7.51%,92244,4.40%
Court of Appeals,,FREMONT,Anthony J. Navarro,10095,0.48%,7772,0.37%
Court of Appeals,,GARFIELD,Anthony J. Navarro,13204,0.63%,6655,0.32%
Court of Appeals,,GILPIN,Anthony J. Navarro,1599,0.08%,1192,0.06%
Court of Appeals,,GRAND,Anthony J. Navarro,3900,0.19%,2082,0.10%
Court of Appeals,,GUNNISON,Anthony J. Navarro,4379,0.21%,2183,0.10%
Court of Appeals,,HINSDALE,Anthony J. Navarro,216,0.01%,144,0.01%
Court of Appeals,,HUERFANO,Anthony J. Navarro,1900,0.09%,1079,0.05%
Court of Appeals,,JACKSON,Anthony J. Navarro,340,0.02%,227,0.01%
Court of Appeals,,JEFFERSON,Anthony J. Navarro,163377,7.79%,93557,4.46%
Court of Appeals,,KIOWA,Anthony J. Navarro,313,0.01%,317,0.02%
Court of Appeals,,KIT CARSON,Anthony J. Navarro,1397,0.07%,1377,0.07%
Court of Appeals,,LAKE,Anthony J. Navarro,1528,0.07%,806,0.04%
Court of Appeals,,LA PLATA,Anthony J. Navarro,14302,0.68%,6539,0.31%
Court of Appeals,,LARIMER,Anthony J. Navarro,94960,4.53%,48460,2.31%
Court of Appeals,,LAS ANIMAS,Anthony J. Navarro,3634,0.17%,1922,0.09%
Court of Appeals,,LINCOLN,Anthony J. Navarro,1026,0.05%,856,0.04%
Court of Appeals,,LOGAN,Anthony J. Navarro,4638,0.22%,3204,0.15%
Court of Appeals,,MESA,Anthony J. Navarro,39666,1.89%,22073,1.05%
Court of Appeals,,MINERAL,Anthony J. Navarro,286,0.01%,181,0.01%
Court of Appeals,,MOFFAT,Anthony J. Navarro,2799,0.13%,2354,0.11%
Court of Appeals,,MONTEZUMA,Anthony J. Navarro,5860,0.28%,4109,0.20%
Court of Appeals,,MONTROSE,Anthony J. Navarro,9167,0.44%,6977,0.33%
Court of Appeals,,MORGAN,Anthony J. Navarro,6008,0.29%,3874,0.18%
Court of Appeals,,OTERO,Anthony J. Navarro,5010,0.24%,2437,0.12%
Court of Appeals,,OURAY,Anthony J. Navarro,1622,0.08%,811,0.04%
Court of Appeals,,PARK,Anthony J. Navarro,4520,0.22%,3663,0.17%
Court of Appeals,,PHILLIPS,Anthony J. Navarro,1043,0.05%,652,0.03%
Court of Appeals,,PITKIN,Anthony J. Navarro,5379,0.26%,1580,0.08%
Court of Appeals,,PROWERS,Anthony J. Navarro,2405,0.11%,1559,0.07%
Court of Appeals,,PUEBLO,Anthony J. Navarro,45392,2.16%,21778,1.04%
Court of Appeals,,RIO BLANCO,Anthony J. Navarro,1298,0.06%,1104,0.05%
Court of Appeals,,RIO GRANDE,Anthony J. Navarro,2934,0.14%,1600,0.08%
Court of Appeals,,ROUTT,Anthony J. Navarro,6596,0.31%,2633,0.13%
Court of Appeals,,SAGUACHE,Anthony J. Navarro,1324,0.06%,796,0.04%
Court of Appeals,,SAN JUAN,Anthony J. Navarro,198,0.01%,110,0.01%
Court of Appeals,,SAN MIGUEL,Anthony J. Navarro,2006,0.10%,741,0.04%
Court of Appeals,,SEDGWICK,Anthony J. Navarro,656,0.03%,387,0.02%
Court of Appeals,,SUMMIT,Anthony J. Navarro,7940,0.38%,3025,0.14%
Court of Appeals,,TELLER,Anthony J. Navarro,6183,0.29%,4686,0.22%
Court of Appeals,,WASHINGTON,Anthony J. Navarro,1138,0.05%,958,0.05%
Court of Appeals,,WELD,Anthony J. Navarro,65374,3.12%,42124,2.01%
Court of Appeals,,YUMA,Anthony J. Navarro,2213,0.11%,1615,0.08%
Court of Appeals,,,Anthony J. Navarro TOTAL,1374286,65.52%,723073,34.48%
Court of Appeals,,ADAMS,Gilbert M. Román,100793,4.81%,51444,2.46%
Court of Appeals,,ALAMOSA,Gilbert M. Román,3955,0.19%,1632,0.08%
Court of Appeals,,ARAPAHOE,Gilbert M. Román,164819,7.87%,65655,3.13%
Court of Appeals,,ARCHULETA,Gilbert M. Román,3605,0.17%,1683,0.08%
Court of Appeals,,BACA,Gilbert M. Román,933,0.04%,742,0.04%
Court of Appeals,,BENT,Gilbert M. Román,1064,0.05%,550,0.03%
Court of Appeals,,BOULDER,Gilbert M. Román,102028,4.87%,27991,1.34%
Court of Appeals,,BROOMFIELD,Gilbert M. Román,21369,1.02%,7778,0.37%
Court of Appeals,,CHAFFEE,Gilbert M. Román,5638,0.27%,2478,0.12%
Court of Appeals,,CHEYENNE,Gilbert M. Román,428,0.02%,410,0.02%
Court of Appeals,,CLEAR CREEK,Gilbert M. Román,3033,0.14%,1444,0.07%
Court of Appeals,,CONEJOS,Gilbert M. Román,2323,0.11%,1072,0.05%
Court of Appeals,,COSTILLA,Gilbert M. Román,932,0.04%,415,0.02%
Court of Appeals,,CROWLEY,Gilbert M. Román,807,0.04%,473,0.02%
Court of Appeals,,CUSTER,Gilbert M. Román,1445,0.07%,838,0.04%
Court of Appeals,,DELTA,Gilbert M. Román,8304,0.40%,5142,0.25%
Court of Appeals,,DENVER,Gilbert M. Román,171697,8.20%,56125,2.68%
Court of Appeals,,DOLORES,Gilbert M. Román,502,0.02%,335,0.02%
Court of Appeals,,DOUGLAS,Gilbert M. Román,100220,4.78%,37898,1.81%
Court of Appeals,,EAGLE,Gilbert M. Román,12967,0.62%,4214,0.20%
Court of Appeals,,ELBERT,Gilbert M. Román,7805,0.37%,4892,0.23%
Court of Appeals,,EL PASO,Gilbert M. Román,177112,8.46%,72372,3.46%
Court of Appeals,,FREMONT,Gilbert M. Román,11113,0.53%,6682,0.32%
Court of Appeals,,GARFIELD,Gilbert M. Román,14269,0.68%,5596,0.27%
Court of Appeals,,GILPIN,Gilbert M. Román,1722,0.08%,1065,0.05%
Court of Appeals,,GRAND,Gilbert M. Román,4218,0.20%,1773,0.08%
Court of Appeals,,GUNNISON,Gilbert M. Román,4713,0.22%,1867,0.09%
Court of Appeals,,HINSDALE,Gilbert M. Román,235,0.01%,122,0.01%
Court of Appeals,,HUERFANO,Gilbert M. Román,2002,0.10%,961,0.05%
Court of Appeals,,JACKSON,Gilbert M. Román,372,0.02%,192,0.01%
Court of Appeals,,JEFFERSON,Gilbert M. Román,179436,8.57%,77611,3.71%
Court of Appeals,,KIOWA,Gilbert M. Román,334,0.02%,292,0.01%
Court of Appeals,,KIT CARSON,Gilbert M. Román,1590,0.08%,1191,0.06%
Court of Appeals,,LAKE,Gilbert M. Román,1594,0.08%,733,0.03%
Court of Appeals,,LA PLATA,Gilbert M. Román,15370,0.73%,5417,0.26%
Court of Appeals,,LARIMER,Gilbert M. Román,104470,4.99%,39002,1.86%
Court of Appeals,,LAS ANIMAS,Gilbert M. Román,3740,0.18%,1727,0.08%
Court of Appeals,,LINCOLN,Gilbert M. Román,1147,0.05%,736,0.04%
Court of Appeals,,LOGAN,Gilbert M. Román,4990,0.24%,2855,0.14%
Court of Appeals,,MESA,Gilbert M. Román,43105,2.06%,18522,0.88%
Court of Appeals,,MINERAL,Gilbert M. Román,318,0.02%,152,0.01%
Court of Appeals,,MOFFAT,Gilbert M. Román,3156,0.15%,1992,0.10%
Court of Appeals,,MONTEZUMA,Gilbert M. Román,6318,0.30%,3529,0.17%
Court of Appeals,,MONTROSE,Gilbert M. Román,10459,0.50%,5671,0.27%
Court of Appeals,,MORGAN,Gilbert M. Román,6458,0.31%,3419,0.16%
Court of Appeals,,OTERO,Gilbert M. Román,5160,0.25%,2260,0.11%
Court of Appeals,,OURAY,Gilbert M. Román,1812,0.09%,622,0.03%
Court of Appeals,,PARK,Gilbert M. Román,5188,0.25%,3000,0.14%
Court of Appeals,,PHILLIPS,Gilbert M. Román,1137,0.05%,547,0.03%
Court of Appeals,,PITKIN,Gilbert M. Román,5472,0.26%,1444,0.07%
Court of Appeals,,PROWERS,Gilbert M. Román,2563,0.12%,1396,0.07%
Court of Appeals,,PUEBLO,Gilbert M. Román,47177,2.25%,19823,0.95%
Court of Appeals,,RIO BLANCO,Gilbert M. Román,1485,0.07%,924,0.04%
Court of Appeals,,RIO GRANDE,Gilbert M. Román,3137,0.15%,1383,0.07%
Court of Appeals,,ROUTT,Gilbert M. Román,7043,0.34%,2173,0.10%
Court of Appeals,,SAGUACHE,Gilbert M. Román,1396,0.07%,722,0.03%
Court of Appeals,,SAN JUAN,Gilbert M. Román,208,0.01%,101,0.00%
Court of Appeals,,SAN MIGUEL,Gilbert M. Román,2056,0.10%,684,0.03%
Court of Appeals,,SEDGWICK,Gilbert M. Román,698,0.03%,349,0.02%
Court of Appeals,,SUMMIT,Gilbert M. Román,8349,0.40%,2638,0.13%
Court of Appeals,,TELLER,Gilbert M. Román,7178,0.34%,3681,0.18%
Court of Appeals,,WASHINGTON,Gilbert M. Román,1303,0.06%,806,0.04%
Court of Appeals,,WELD,Gilbert M. Román,71446,3.41%,35910,1.71%
Court of Appeals,,YUMA,Gilbert M. Román,2440,0.12%,1391,0.07%
Court of Appeals,,,Gilbert M. Román TOTAL,1488156,71.04%,606544,28.96%
Court of Appeals,,ADAMS,Diana Terry,95286,4.56%,56230,2.69%
Court of Appeals,,ALAMOSA,Diana Terry,3823,0.18%,1776,0.09%
Court of Appeals,,ARAPAHOE,Diana Terry,156374,7.48%,74060,3.54%
Court of Appeals,,ARCHULETA,Diana Terry,2993,0.14%,1906,0.09%
Court of Appeals,,BACA,Diana Terry,912,0.04%,776,0.04%
Court of Appeals,,BENT,Diana Terry,1040,0.05%,579,0.03%
Court of Appeals,,BOULDER,Diana Terry,96711,4.63%,33006,1.58%
Court of Appeals,,BROOMFIELD,Diana Terry,20218,0.97%,8730,0.42%
Court of Appeals,,CHAFFEE,Diana Terry,5352,0.26%,2749,0.13%
Court of Appeals,,CHEYENNE,Diana Terry,424,0.02%,418,0.02%
Court of Appeals,,CLEAR CREEK,Diana Terry,2854,0.14%,1617,0.08%
Court of Appeals,,CONEJOS,Diana Terry,2185,0.10%,1217,0.06%
Court of Appeals,,COSTILLA,Diana Terry,890,0.04%,455,0.02%
Court of Appeals,,CROWLEY,Diana Terry,788,0.04%,493,0.02%
Court of Appeals,,CUSTER,Diana Terry,1379,0.07%,914,0.04%
Court of Appeals,,DELTA,Diana Terry,7915,0.38%,5631,0.27%
Court of Appeals,,DENVER,Diana Terry,165240,7.91%,62745,3.00%
Court of Appeals,,DOLORES,Diana Terry,464,0.02%,377,0.02%
Court of Appeals,,DOUGLAS,Diana Terry,92215,4.41%,45630,2.18%
Court of Appeals,,EAGLE,Diana Terry,12463,0.60%,4680,0.22%
Court of Appeals,,ELBERT,Diana Terry,7175,0.34%,5514,0.26%
Court of Appeals,,EL PASO,Diana Terry,162664,7.79%,85542,4.09%
Court of Appeals,,FREMONT,Diana Terry,10517,0.50%,7344,0.35%
Court of Appeals,,GARFIELD,Diana Terry,13636,0.65%,6199,0.30%
Court of Appeals,,GILPIN,Diana Terry,1598,0.08%,1187,0.06%
Court of Appeals,,GRAND,Diana Terry,4023,0.19%,1978,0.09%
Court of Appeals,,GUNNISON,Diana Terry,4496,0.22%,2080,0.10%
Court of Appeals,,HINSDALE,Diana Terry,235,0.01%,124,0.01%
Court of Appeals,,HUERFANO,Diana Terry,1907,0.09%,1040,0.05%
Court of Appeals,,JACKSON,Diana Terry,351,0.02%,213,0.01%
Court of Appeals,,JEFFERSON,Diana Terry,166434,7.97%,88930,4.26%
Court of Appeals,,KIOWA,Diana Terry,319,0.02%,311,0.01%
Court of Appeals,,KIT CARSON,Diana Terry,1503,0.07%,1279,0.06%
Court of Appeals,,LAKE,Diana Terry,1536,0.07%,795,0.04%
Court of Appeals,,LA PLATA,Diana Terry,14675,0.70%,5992,0.29%
Court of Appeals,,LARIMER,Diana Terry,98252,4.70%,45101,2.16%
